"TambonID","TambonThai","TambonEng","TambonThaiShort","TambonEngShort","DistrictID","DistrictThai","DistrictEng","DistrictThaiShort","DistrictEngShort","ProvinceID","ProvinceThai","ProvinceEng","Region","RegionOfFour","RegionTravel","Metropolis","PostalCodeRemark","PostCodeMajor","PostCodeMinor"
390506,"สุวรรณคูหา","Suwannakhuha","สุวรรณคูหา","Suwannakhuha","3905","อำเภอสุวรรณคูหา","Amphoe Suwannakhuha","สุวรรณคูหา","Suwannakhuha",39,"หนองบัวลำภู","Nong Bua Lam Phu","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"39270","39270"
390507,"บุญทัน","Bun Than","บุญทัน","Bun Than","3905","อำเภอสุวรรณคูหา","Amphoe Suwannakhuha","สุวรรณคูหา","Suwannakhuha",39,"หนองบัวลำภู","Nong Bua Lam Phu","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"39270","39270"
390508,"กุดผึ้ง","Kut Phueng","กุดผึ้ง","Kut Phueng","3905","อำเภอสุวรรณคูหา","Amphoe Suwannakhuha","สุวรรณคูหา","Suwannakhuha",39,"หนองบัวลำภู","Nong Bua Lam Phu","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"39270","39270"
390601,"นาเหล่า","Na Lao","นาเหล่า","Na Lao","3906","อำเภอนาวัง","Amphoe Na Wang","นาวัง","Na Wang",39,"หนองบัวลำภู","Nong Bua Lam Phu","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"39170","39170"
390602,"นาแก","Na Kae","นาแก","Na Kae","3906","อำเภอนาวัง","Amphoe Na Wang","นาวัง","Na Wang",39,"หนองบัวลำภู","Nong Bua Lam Phu","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"39170","39170"
390603,"วังทอง","Wang Thong","วังทอง","Wang Thong","3906","อำเภอนาวัง","Amphoe Na Wang","นาวัง","Na Wang",39,"หนองบัวลำภู","Nong Bua Lam Phu","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"39170","39170"
390604,"วังปลาป้อม","Wang Pla Pom","วังปลาป้อม","Wang Pla Pom","3906","อำเภอนาวัง","Amphoe Na Wang","นาวัง","Na Wang",39,"หนองบัวลำภู","Nong Bua Lam Phu","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"39170","39170"
390605,"เทพคีรี","Thep Khiri","เทพคีรี","Thep Khiri","3906","อำเภอนาวัง","Amphoe Na Wang","นาวัง","Na Wang",39,"หนองบัวลำภู","Nong Bua Lam Phu","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"39170","39170"
400101,"ในเมือง","Nai Mueang","ในเมือง","Nai Mueang","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
400101,"ในเมือง มหาวิทยาลัยขอนแก่น","Nai Mueang, Khon Kaen University","ในเมือง","Nai Mueang","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40002","40002"
400102,"สำราญ","Samran","สำราญ","Samran","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
400103,"โคกสี","Khok Si","โคกสี","Khok Si","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
400104,"ท่าพระ","Tha Phra","ท่าพระ","Tha Phra","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40260","40260"
400105,"บ้านทุ่ม","Ban Thum","บ้านทุ่ม","Ban Thum","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
400106,"เมืองเก่า","Mueang Kao","เมืองเก่า","Mueang Kao","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
400107,"พระลับ","Phra Lap","พระลับ","Phra Lap","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
400108,"สาวะถี","Sawathi","สาวะถี","Sawathi","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
400109,"บ้านหว้า","Ban Wa","บ้านหว้า","Ban Wa","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
400110,"บ้านค้อ","Ban Kho","บ้านค้อ","Ban Kho","4001","อำเภอเมืองขอนแก่น","Amphoe Mueang Khon Kaen","เมืองขอนแก่น","Mueang Khon Kaen",40,"ขอนแก่น","Khon Kaen","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ภาคตะวันออกเฉียงเหนือ","ต่างจังหวัด",,"40000","40000"
